SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchDate,ExitDate,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority
4148,8217,1998,Normal,Technic,Microtechnic,The Wasp,8217-1,,64.0,,Box,Retail,19.2,9.6,4.8,,,,451,218,X,0,23.03,3.97,01/04/1998 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4149,8218,1998,Normal,Technic,Microtechnic,Trike Tourer,8218-1,,70.0,,Box,Retail,,,,,,,630,225,X,4,21.02,6.04,,,0,0,0,0,0
4150,8219,1998,Normal,Technic,,Racer,8219-1,,101.0,,Box,Retail,19.2,14.4,4.8,,,,381,306,X,5,20.0,27.5,01/04/1998 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4152,8222,1997,Normal,Technic,,VTOL,8222-1,,141.0,1.0,Box,Retail,24.0,14.4,4.8,,,,1449,265,X,7,40.48,12.52,01/01/1997 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4153,8223,1996,Normal,Technic,,Hydrofoil 7,8223-1,,124.0,1.0,Box,Retail,,,,,,,1819,259,X,9,39.87,15.28,,,0,0,0,0,0
4154,8225,1995,Normal,Technic,,Road Rally V,8225-1,,96.0,1.0,Box,Retail,,,,,,,2683,321,X,10,43.31,17.93,,,0,0,0,0,0
4155,8226,1998,Normal,Technic,,Mud Masher,8226-1,13.0,127.0,,Box,Retail,19.2,14.4,6.0,,,,2267,243,X,17,17.25,6.59,01/01/1998 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
4156,8229,1997,Normal,Technic,,Tread Trekker,8229-1,22.0,186.0,1.0,Box,Retail,24.0,19.2,6.0,,,,1823,280,X,10,54.23,33.35,01/01/1997 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4157,8230,1996,Normal,Technic,,Coastal Cop Buggy,8230-1,22.0,175.0,1.0,Box,Retail,,,,,,,1856,321,X,4,51.0,23.33,,,0,0,0,0,0
4158,8232,1997,Normal,Technic,,Chopper Force,8232-1,25.0,280.0,1.0,Box,Retail,,,,,,,908,278,X,5,87.93,37.47,,,0,0,0,0,0
4159,8233,1998,Normal,Technic,Competition,Blue Thunder vs. The Stinger,8233-1,,119.0,1.0,Box,Retail,24.0,19.2,4.8,,,,1186,205,X,0,27.23,13.07,01/01/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4160,8235,1995,Normal,Technic,,Front End Loader,8235-1,30.0,165.0,1.0,Box,Retail,,,,,,,1577,310,X,7,100.11,29.79,,,0,0,0,0,0
4161,8236,2000,Normal,Technic,Speed Slammers,Bike Burner,8236-1,6.75,60.0,,Box,Retail,14.4,14.4,4.8,,7.0,,1395,174,X,8,12.63,3.68,01/01/2000 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4162,8237,2000,Normal,Technic,Speed Slammers,Formula Force,8237-1,10.0,107.0,,Box,Retail,24.0,14.4,6.0,,,,1369,184,X,7,12.08,6.21,01/01/2000 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4163,8238,2000,Normal,Technic,Speed Slammers,Dueling Dragsters,8238-1,18.0,202.0,,Box,Retail,32.4,19.2,6.0,,,,821,177,X,5,37.8,13.77,01/01/2000 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4164,8239,1998,Normal,Technic,Competition,Cyber Slam Spider,8239-1,,119.0,1.0,Box,Retail,,,,,,,469,176,X,0,50.94,15.71,,,0,0,0,0,0
4165,8240,2001,Normal,Technic,Speed Slammers,Slammer Stunt Bike,8240-1,15.0,152.0,,Box,Retail,24.0,19.2,6.0,,,,721,194,X,0,25.0,9.03,01/01/2001 00:00:00,31/12/2002 00:00:00,0,0,0,0,0
4166,8241,2001,Normal,Technic,Speed Slammers,Battle Cars,8241-1,9.0,115.0,,Box,Retail,24.0,14.4,4.8,,,,663,180,X,9,43.57,10.95,01/01/2001 00:00:00,31/12/2002 00:00:00,0,0,0,0,0
4167,8242,2001,Normal,Technic,Speed Slammers,Slammer Turbo,8242-1,20.0,253.0,,Box,Retail,33.6,24.0,4.8,,,,1125,255,X,13,22.4,45.0,01/01/2001 00:00:00,31/12/2002 00:00:00,0,0,0,0,0
4168,8244,1996,Normal,Technic,,Convertables,8244-1,33.0,275.0,1.0,Box,Retail,28.8,24.0,6.0,,,,940,223,X,11,53.39,21.07,01/01/1996 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4169,8245,1998,Normal,Technic,Competition,Robot's Revenge,8245-1,30.0,223.0,1.0,Box,Retail,28.8,24.0,4.8,,,,741,220,X,0,43.75,5.92,01/01/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4170,8246,1999,Normal,Technic,,Hydro Racer,8246-1,4.0,46.0,,Box,Retail,14.4,7.2,4.8,,,,1300,211,X,10,12.0,1.95,01/01/1999 00:00:00,01/06/2000 00:00:00,0,0,0,0,0
4171,8247,1999,Normal,Technic,,Road Rebel,8247-1,6.0,44.0,,Box,Retail,14.4,9.6,4.8,,,,795,176,X,2,17.95,3.77,01/01/1999 00:00:00,01/06/2000 00:00:00,0,0,0,0,0
4172,8248,1998,Normal,Technic,,Forklift,8248-1,33.0,231.0,1.0,Box,Retail,28.8,24.0,6.0,,,,951,360,X,4,154.43,26.1,01/01/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4173,8250,1997,Normal,Technic,,Search Sub,8250-1,49.5,383.0,1.0,Box,Retail,,,,,,,1593,606,X,12,125.55,47.62,,,0,0,0,0,0
4174,8251,1999,Normal,Technic,,Sonic Cycle,8251-1,8.0,89.0,,Box,Retail,14.4,14.4,4.8,,,,1339,218,X,5,28.13,8.0,01/01/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
4175,8252,1999,Normal,Technic,,Beach Buster,8252-1,20.0,183.0,1.0,Box,Retail,28.8,19.2,7.2,,,,849,234,X,13,54.69,14.35,01/01/1999 00:00:00,01/06/2000 00:00:00,0,0,0,0,0
4176,8253,1999,Normal,Technic,,Fire Helicopter,8253-1,16.5,210.0,1.0,Box,Retail,28.8,19.2,7.2,,,,543,257,X,3,52.39,12.73,01/01/1999 00:00:00,01/06/2000 00:00:00,0,0,0,0,0
4177,8255,1999,Normal,Technic,,Rescue Bike,8255-1,15.0,202.0,2.0,Box,Retail,28.8,19.2,7.2,,,,533,242,X,0,83.82,16.39,01/01/1999 00:00:00,01/06/2000 00:00:00,0,0,0,0,0
6811,8256,2009,Normal,Technic,,Go-Kart,8256-1,14.99,144.0,,Box,Retail,26.2,19.1,6.1,0.29,8.0,14.0,2495,716,X,23,60.0,9.74,01/01/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
4178,8257,1998,Normal,Technic,Competition,Cyber Strikers,8257-1,50.0,367.0,2.0,Box,Retail,,,,,,,1395,232,X,0,125.01,34.88,,,0,0,0,0,0
6977,8258,2009,Normal,Technic,,Crane Truck,8258-1,149.99,1877.0,,Box,Retail,58.2,48.0,9.1,,11.0,16.0,5264,3173,X,140,392.08,186.81,01/08/2009 00:00:00,31/12/2011 00:00:00,0,0,0,0,0
6894,8259,2009,Normal,Technic,,Mini Bulldozer,8259-1,9.99,165.0,,Box,Retail,19.1,14.1,4.6,,7.0,14.0,3536,683,X,18,27.2,7.56,01/01/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
6812,8260,2009,Normal,Technic,,Tractor,8260-1,9.99,104.0,,Box,Retail,19.1,14.1,4.6,0.18,7.0,14.0,2302,568,X,10,27.92,6.62,01/01/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
6813,8261,2009,Normal,Technic,,Rally Truck,8261-1,24.99,198.0,,Box,Retail,28.2,26.2,6.4,0.46,8.0,14.0,1931,568,X,22,61.61,8.04,,,0,0,0,0,0
6810,8262,2009,Normal,Technic,,Quad-Bike,8262-1,39.99,308.0,,Box,Retail,38.2,26.2,7.05,0.56,9.0,16.0,2250,750,X,22,99.0,15.08,01/01/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
7051,8263,2009,Normal,Technic,,Snow Groomer,8263-1,49.99,590.0,,Box,Retail,48.01,28.2,6.1,0.96,9.0,16.0,2026,1685,X,18,220.94,67.41,01/08/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
6814,8264,2009,Normal,Technic,,Hauler,8264-1,69.99,575.0,,Box,Retail,54.0,28.2,7.85,1.27,9.0,16.0,3006,1521,X,21,182.71,59.32,01/01/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
6978,8265,2009,Normal,Technic,,Front Loader,8265-1,79.99,1061.0,,Box,Retail,58.2,37.8,8.7,,10.0,16.0,3822,2159,X,56,224.95,74.45,01/08/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
4179,8266,1998,Normal,Technic,Competition,Blue Flash Versus The Arachnophob,8266-1,70.0,366.0,2.0,Box,Retail,38.4,28.8,6.0,,7.0,,470,193,X,0,50.38,37.94,01/01/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4180,8268,1999,Normal,Technic,Competition,Scorpion Attack,8268-1,15.0,85.0,1.0,Box,Retail,24.0,14.4,4.8,,,,701,197,X,10,50.11,25.57,01/01/1999 00:00:00,30/06/2000 00:00:00,0,0,0,0,0
4181,8269,1999,Normal,Technic,Competition,Cyber Stinger,8269-1,40.0,345.0,1.0,Box,Retail,33.6,24.0,7.2,,,,488,194,X,0,61.55,27.02,01/01/1999 00:00:00,30/06/2000 00:00:00,0,0,0,0,0
5553,8270,2007,Normal,Technic,,Rough Terrain Crane,8270-1,9.99,106.0,,Box,Retail,19.2,19.2,6.0,0.25,,,2704,584,X,22,45.0,10.45,,,0,0,0,0,0
5554,8271,2007,Normal,Technic,,Wheel Loader,8271-1,19.99,200.0,,Box,Retail,28.8,19.2,6.0,0.4,,,1871,648,X,31,29.37,14.57,,,0,0,0,0,0
5555,8272,2007,Normal,Technic,,Snowmobile,8272-1,29.99,331.0,,Box,Retail,38.4,28.8,4.8,0.61,,,2159,916,X,40,97.89,25.22,,,0,0,0,0,0
5884,8273,2007,Normal,Technic,,Off Road Truck,8273-1,49.99,805.0,,Box,Retail,38.4,38.4,7.2,1.3,,,1880,1232,X,23,139.0,43.31,01/09/2007 00:00:00,31/12/2008 00:00:00,0,0,0,0,0
5773,8274,2007,Normal,Technic,,Combine Harvester,8274-1,69.99,1025.0,,Box,Retail,48.0,38.4,7.2,1.55,,,2090,2088,X,12,339.0,109.41,01/08/2007 00:00:00,31/12/2008 00:00:00,0,0,0,0,0
5774,8275,2007,Normal,Technic,,Motorized Bulldozer,8275-1,149.99,1384.0,,Box,Retail,65.2,48.0,9.6,2.89,11.0,16.0,4871,2807,X,73,412.32,125.36,01/09/2007 00:00:00,31/12/2009 00:00:00,0,0,0,0,0
4182,8277,1997,Normal,Technic,,Giant Model Set,8277-1,40.0,546.0,,Box,Retail,48.0,38.4,6.0,,,,1075,380,X,8,170.42,43.53,01/01/1997 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4183,8279,2000,Normal,Technic,,4WD X-Track,8279-1,70.0,449.0,,Box,Retail,,,,,,,443,275,X,0,156.63,22.64,,,0,0,0,0,0
4184,8280,1995,Normal,Technic,,Fire Engine,8280-1,55.0,424.0,2.0,Box,Retail,,,,,,,1096,393,X,14,139.1,38.25,,,0,0,0,0,0
5109,8281,2006,Normal,Technic,,Mini Tractor,8281-1,10.0,121.0,,Box,Retail,19.2,19.2,4.8,0.2,,,1910,558,X,8,19.77,10.93,01/01/2006 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
5110,8282,2006,Normal,Technic,,Quad Bike,8282-1,20.0,200.0,,Box,Retail,28.8,19.2,4.8,0.34,,,1345,433,X,8,31.26,12.46,01/01/2006 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
5111,8283,2006,Normal,Technic,,Telehandler,8283-1,29.99,323.0,,Box,Retail,38.4,28.8,6.0,0.65,,,1486,679,X,9,65.0,27.93,01/03/2006 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
5315,8284,2006,Normal,Technic,,Dune Buggy / Tractor,8284-1,60.0,872.0,,Box,Retail,48.0,38.4,7.2,1.46,10.0,16.0,2206,1005,X,33,121.27,22.9,01/08/2006 00:00:00,31/12/2008 00:00:00,0,0,0,0,0
5353,8285,2006,Normal,Technic,,Tow Truck,8285-1,119.99,1877.0,,Box,Retail,65.2,43.2,9.6,3.43,11.0,16.0,4455,2929,X,54,436.67,136.92,01/08/2006 00:00:00,31/12/2008 00:00:00,0,0,0,0,0
4185,8286,1996,Normal,Technic,,3-In-1 Car,8286-1,84.0,734.0,2.0,Box,Retail,,,,,,,824,399,X,7,208.25,61.62,,,0,0,0,0,0
5316,8287,2006,Normal,Technic,,Motor Box,8287-1,29.99,93.0,,Box,Retail,24.0,14.4,7.2,0.3,8.0,13.0,1148,508,X,8,83.58,79.25,,,0,0,0,0,0
5352,8288,2006,Normal,Technic,,Crawler Crane,8288-1,49.99,800.0,,Box,Retail,38.4,38.4,7.2,1.17,9.0,16.0,1875,1871,X,11,303.07,117.07,01/08/2006 00:00:00,31/07/2007 00:00:00,0,0,0,0,0
5317,8289,2006,Normal,Technic,,Fire Truck,8289-1,74.99,1035.0,,Box,Retail,48.0,38.4,7.2,1.82,8.0,14.0,1786,1206,X,21,150.62,60.22,01/10/2006 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
6303,8290,2008,Normal,Technic,,Mini Forklift,8290-1,7.99,89.0,,Box,Retail,14.4,14.4,6.0,0.15,,,2294,515,X,32,18.55,6.5,,,0,0,0,0,0
6296,8291,2008,Normal,Technic,,Dirt Bike,8291-1,24.99,248.0,,Box,Retail,28.8,28.8,6.0,0.45,,,2504,957,X,26,81.0,30.38,01/01/2008 00:00:00,31/12/2009 00:00:00,0,0,0,0,0
6297,8292,2008,Normal,Technic,,Cherry Picker,8292-1,59.99,726.0,,Box,Retail,57.6,28.8,7.2,1.34,,,2785,1505,X,26,263.16,46.76,01/01/2008 00:00:00,31/12/2009 00:00:00,0,0,0,0,0
6427,8294,2008,Normal,Technic,,Excavator,8294-1,59.99,720.0,,Box,Retail,38.4,38.4,7.2,0.99,,,3018,1467,X,40,188.88,31.43,01/08/2008 00:00:00,31/12/2009 00:00:00,0,0,0,0,0
6428,8295,2008,Normal,Technic,,Telescopic Handler,8295-1,89.99,1182.0,,Box,Retail,57.6,38.4,7.2,1.91,,,2428,1405,X,40,199.95,68.29,01/08/2008 00:00:00,31/12/2009 00:00:00,0,0,0,0,0
6298,8296,2008,Normal,Technic,,Dune Buggy,8296-1,19.99,199.0,,Box,Retail,28.8,19.2,7.2,0.37,,,1493,529,X,46,13.2,10.94,01/01/2008 00:00:00,31/12/2008 00:00:00,0,0,0,0,0
6429,8297,2008,Normal,Technic,,Off-Roader,8297-1,119.99,1097.0,,Box,Retail,65.2,38.4,9.6,2.3,,,4123,1748,X,35,399.1,61.2,01/08/2008 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
4186,8299,1997,Collection,Technic,,Search Sub,8299-1,50.0,0.0,1.0,Box,Retail,,,,,,,1039,409,X,0,138.83,78.8,,,0,0,0,0,0
4188,8300,2000,Normal,Technic,,LEGO Technic Guys,8300-1,11.0,5.0,2.0,Box,Retail,,,,,,,613,472,X,4,73.63,35.0,,,0,0,0,0,0
4189,8305,2000,Normal,Technic,Competition,Duel Bikes,8305-1,30.0,192.0,2.0,Box,Retail,33.6,24.0,6.0,,,,274,206,X,0,79.6,65.71,01/09/2000 00:00:00,31/05/2002 00:00:00,0,0,0,0,0
4190,8307,2000,Normal,Technic,Competition,Stunt Race,8307-1,90.0,392.0,1.0,Box,Retail,48.0,28.8,7.2,,,,212,182,X,5,84.24,37.38,01/09/2000 00:00:00,31/05/2002 00:00:00,0,0,0,0,0
6850,8398,2009,Normal,City,General,BBQ Stand,8398-1,3.49,22.0,1.0,Box,Retail,9.4,9.1,4.05,0.03,5.0,12.0,8842,2408,X,102,10.45,4.2,01/01/2009 00:00:00,31/05/2010 00:00:00,0,0,0,0,0
6755,8401,2009,Normal,City,Town,City Minifigure Collection,8401-1,9.99,60.0,4.0,Box,Retail,19.0,14.1,4.4,0.09,5.0,12.0,9393,1924,X,114,15.52,8.59,01/01/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
6976,8402,2009,Normal,City,Traffic,Sports Car,8402-1,9.99,68.0,1.0,Box,Retail,19.1,14.1,4.6,0.12,5.0,12.0,10021,1716,X,121,14.22,4.24,01/06/2009 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
7674,8403,2010,Normal,City,Town,City House,8403-1,39.99,383.0,3.0,Box,Retail - limited,48.0,28.2,6.1,,5.0,12.0,3926,3997,X,45,76.85,43.24,01/08/2010 00:00:00,31/12/2010 00:00:00,0,0,0,0,0
7675,8404,2010,Normal,City,Town,Public Transport Station,8404-1,99.99,864.0,6.0,Box,Retail,58.2,37.8,8.7,,6.0,12.0,5076,4944,X,56,181.5,85.92,01/08/2010 00:00:00,31/12/2011 00:00:00,0,0,0,0,0
4244,8408,1996,Normal,Technic,,Desert Ranger,8408-1,30.0,289.0,,Box,Retail,28.8,24.0,6.0,,,,1129,271,X,7,54.67,30.76,01/08/1996 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4246,8412,1995,Normal,Technic,,Nighthawk,8412-1,29.75,286.0,,Box,Retail,,,,,,,1625,357,X,9,88.37,60.9,,,0,0,0,0,0
4247,8414,1997,Normal,Technic,,Mountain Rambler,8414-1,30.0,244.0,,Box,Retail,28.8,24.0,6.0,,,,1301,311,X,11,89.42,25.85,01/01/1997 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4667,8415,2005,Normal,Technic,,Dump Truck,8415-1,30.0,284.0,,Box,Retail,28.8,28.8,6.0,,,,994,568,X,7,70.2,17.37,01/01/2005 00:00:00,31/12/2006 00:00:00,0,0,0,0,0
4721,8416,2005,Normal,Technic,,Fork-Lift,8416-1,69.99,729.0,,Box,Retail,38.4,38.4,7.2,1.37,,,1561,1064,X,17,85.0,61.24,01/06/2005 00:00:00,31/12/2006 00:00:00,0,0,0,0,0
4248,8417,1998,Normal,Technic,,Mag Wheel Master,8417-1,30.0,315.0,,Box,Retail,28.8,24.0,6.0,,10.0,16.0,1580,416,X,12,129.16,34.59,01/08/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4668,8418,2005,Normal,Technic,,Mini Loader,8418-1,5.99,66.0,,Box,Retail,19.2,14.4,4.8,0.13,,,2100,522,X,4,27.0,5.78,01/01/2005 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
4610,8419,2005,Normal,Technic,,Excavator,8419-1,20.0,286.0,,Box,Retail,28.8,28.8,6.0,0.43,,,1781,594,X,17,48.88,14.05,01/01/2005 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
4722,8420,2005,Normal,Technic,,Street Bike,8420-1,49.99,506.0,,Box,Retail,48.0,28.8,6.0,0.93,,,2133,1245,X,28,147.88,65.85,01/06/2005 00:00:00,31/12/2006 00:00:00,0,0,0,0,0
4723,8421,2005,Normal,Technic,,Mobile Crane,8421-1,150.0,1884.0,,Box,Retail,65.2,48.0,9.6,3.56,,,3993,2172,X,73,340.01,109.38,01/06/2005 00:00:00,31/12/2007 00:00:00,0,0,0,0,0
4250,8422,1995,Normal,Technic,,Circuit Shock Racer,8422-1,33.0,315.0,,Box,Retail,,,,,,,1996,415,X,4,148.75,40.63,,,0,0,0,0,0
4251,8425,1996,Normal,Technic,,Black Falcon,8425-1,49.5,465.0,,Box,Retail,,,,,,,1122,716,X,3,219.18,77.92,,,0,0,0,0,0
4252,8428,1998,Normal,Technic,,Red Hot Machine with CD-ROM,8428-1,59.99,472.0,,Box,Retail,48.0,28.8,6.0,,10.0,,957,305,X,33,141.01,45.22,01/08/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4253,8429,2002,Normal,Technic,,Helicopter,8429-1,,147.0,,Box,Retail,19.2,19.2,6.0,,,,265,252,X,0,45.75,16.43,01/09/2002 00:00:00,31/12/2002 00:00:00,0,0,0,0,0
4255,8430,2002,Normal,Technic,,Mag Wheel Master,8430-1,35.0,318.0,,Box,Retail,28.8,28.8,6.0,,,,664,445,X,3,100.0,34.2,01/09/2002 00:00:00,31/12/2003 00:00:00,0,0,0,0,0
4256,8431,2002,Normal,Technic,,Pneumatic Crane Truck,8431-1,85.0,862.0,,Box,Retail,48.0,38.4,7.2,,,,663,576,X,9,93.5,85.13,01/09/2002 00:00:00,31/12/2002 00:00:00,0,0,0,0,0
4257,8432,1998,Normal,Technic,,Concept Car,8432-1,,471.0,,Box,Retail,38.4,28.8,7.2,,,,845,472,X,5,73.92,46.25,01/08/1998 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4258,8433,2004,Normal,Technic,,Cool Movers,8433-1,13.0,215.0,,Box,Retail,28.8,19.2,6.0,0.35,,,608,313,X,13,44.07,12.01,01/08/2004 00:00:00,31/12/2005 00:00:00,0,0,0,0,0
4259,8434,2004,Normal,Technic,,Aircraft,8434-1,35.0,445.0,,Box,Retail,38.4,28.8,6.0,0.77,,,613,552,X,20,101.97,54.07,01/08/2004 00:00:00,31/07/2005 00:00:00,0,0,0,0,0
4260,8435,2004,Normal,Technic,,4WD,8435-1,45.0,763.0,,Box,Retail,48.0,28.8,9.6,1.52,,,1286,574,X,21,165.75,75.0,01/08/2004 00:00:00,31/12/2005 00:00:00,0,0,0,0,0
4261,8436,2004,Normal,Technic,,Truck,8436-1,90.0,1027.0,,Box,Retail,48.0,38.4,11.4,2.37,,,2298,1179,X,22,212.0,69.57,01/08/2004 00:00:00,30/09/2006 00:00:00,0,0,0,0,0
4262,8437,1997,Normal,Technic,,Future Car,8437-1,54.0,419.0,,Box,Retail,33.6,28.8,6.0,,,,1069,323,X,9,102.0,46.06,01/08/1997 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4263,8438,2003,Normal,Technic,,Pneumatic Crane Truck,8438-1,85.0,848.0,,Box,Retail,48.0,38.4,7.2,,,,564,627,X,14,,76.09,01/10/2003 00:00:00,31/12/2003 00:00:00,0,0,0,0,0
4264,8439,2004,Normal,Technic,,Front End Loader,8439-1,70.0,582.0,,Box,Retail,48.0,28.8,9.6,,,,821,641,X,9,262.53,99.03,01/09/2004 00:00:00,31/12/2004 00:00:00,0,0,0,0,0
4265,8440,1995,Normal,Technic,,Formula Flash,8440-1,54.0,414.0,,Box,Retail,,,,,,,1767,527,X,3,233.75,46.85,,,0,0,0,0,0
4266,8441,2003,Normal,Technic,,Fork-Lift Truck,8441-1,6.0,72.0,,Box,Retail,14.4,14.4,4.8,,,,1536,366,X,19,24.93,5.35,01/04/2003 00:00:00,31/12/2005 00:00:00,0,0,0,0,0
4267,8443,1996,Normal,Technic,,Pneumatic Log Loader,8443-1,59.0,327.0,,Box,Retail,33.6,28.8,6.0,,,,1073,543,X,10,234.32,43.65,01/08/1996 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4268,8444,1999,Normal,Technic,,Jet Wasp,8444-1,30.0,309.0,,Box,Retail,28.8,24.0,6.0,,,,915,348,X,4,24.2,25.21,01/08/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
4269,8445,1999,Normal,Technic,,Indy Storm,8445-1,40.0,446.0,,Box,Retail,33.6,28.8,6.0,,,,1432,582,X,10,127.5,46.2,01/08/1999 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4270,8446,1999,Normal,Technic,,Crane Truck,8446-1,60.0,582.0,,Box,Retail,43.2,28.8,7.2,,,,1019,662,X,27,108.76,81.3,01/08/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
4271,8448,1999,Normal,Technic,,Super Street Sensation,8448-1,130.0,1437.0,,Box,Retail,59.2,43.2,9.6,,,,2629,1469,X,93,537.62,169.47,01/08/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
4273,8450,1999,Normal,Technic,Competition,The Mission,8450-1,,643.0,,Box,Retail,,,,,,,251,289,X,0,136.08,87.03,,,0,0,0,0,0
4274,8451,2003,Normal,Technic,,Dump Truck,8451-1,20.0,183.0,,Box,Retail,28.8,19.2,6.0,,,,1145,456,X,9,41.51,20.21,01/04/2003 00:00:00,31/07/2004 00:00:00,0,0,0,0,0
4275,8453,2003,Normal,Technic,,Front-End Loader,8453-1,20.0,214.0,,Box,Retail,28.8,19.2,6.0,,,,1541,483,X,19,27.95,13.46,01/04/2003 00:00:00,31/12/2005 00:00:00,0,0,0,0,0
4276,8454,2003,Normal,Technic,,Rescue Truck,8454-1,70.0,639.0,,Box,Retail,38.4,38.4,9.6,,,,1005,724,X,19,131.84,75.56,01/08/2003 00:00:00,31/07/2004 00:00:00,0,0,0,0,0
4277,8455,2003,Normal,Technic,,Back-Hoe,8455-1,100.0,704.0,,Box,Retail,57.6,38.4,9.6,,,,2670,1354,X,109,386.85,191.9,01/07/2003 00:00:00,31/12/2005 00:00:00,0,0,0,0,0
4278,8456,1996,Normal,Technic,,Fiber Optic Multi Set,8456-1,74.0,404.0,,Box,Retail,38.4,28.8,6.0,,,,1213,413,X,0,132.1,75.0,01/08/1996 00:00:00,31/12/1998 00:00:00,0,0,0,0,0
4279,8457,2000,Normal,Technic,,Power Puller,8457-1,100.0,979.0,1.0,Box,Retail,53.2,38.4,9.6,,,,925,914,X,15,699.99,225.27,01/09/2000 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4280,8458,2000,Normal,Technic,,Silver Champion,8458-1,170.0,1431.0,,Box,Retail,65.2,43.2,9.6,,,,2301,1934,X,30,868.8,182.92,01/09/2000 00:00:00,31/05/2002 00:00:00,0,0,0,0,0
4281,8459,1997,Normal,Technic,,Pneumatic Front-End Loader,8459-1,82.0,591.0,,Box,Retail,43.2,28.8,9.6,,,,1653,638,X,20,290.47,124.17,01/08/1997 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4283,8460,1995,Normal,Technic,,Pneumatic Crane Truck,8460-1,99.0,850.0,,Box,Retail,,,,,,,1804,749,X,30,184.35,86.55,,,0,0,0,0,0
4285,8462,1998,Normal,Technic,,Tow Truck,8462-1,122.0,774.0,,Box,Retail,48.0,38.4,9.6,,,,1790,677,X,23,336.45,187.07,01/08/1998 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
4286,8463,2001,Normal,Technic,,Forklift,8463-1,30.0,235.0,1.0,Box,Retail,28.8,24.0,4.8,,,,308,339,X,0,80.0,21.96,01/09/2001 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4287,8464,2001,Normal,Technic,,Pneumatic Front-End Loader,8464-1,70.0,591.0,,Box,Retail,43.2,28.8,7.2,,,,461,631,X,0,420.6,166.76,01/09/2001 00:00:00,31/12/2001 00:00:00,0,0,0,0,0
4288,8465,2001,Normal,Technic,,Extreme Off Roader,8465-1,40.0,365.0,,Box,Retail,33.6,28.8,6.0,,9.0,,964,472,X,15,103.93,43.64,01/09/2001 00:00:00,31/12/2003 00:00:00,0,0,0,0,0
4289,8466,2001,Normal,Technic,,4x4 Off-Roader,8466-1,119.99,1102.0,,Box,Retail,59.2,43.2,7.2,,,,2122,1266,X,119,340.0,128.24,01/09/2001 00:00:00,31/12/2003 00:00:00,0,0,0,0,0
4297,8479,1997,Normal,Technic,,Barcode Multi-Set,8479-1,164.0,1280.0,,Box,Retail,53.2,38.4,9.6,,,,2383,934,X,40,437.26,150.76,01/08/1997 00:00:00,31/12/1999 00:00:00,0,0,0,0,0
