Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2025-01-15,109.99,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2025-01-01,107.19,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-12-14,96.8,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-12-01,70.69,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-11-15,70.0,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-11-01,70.1,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-10-14,70.43,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-09-26,70.69,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-09-14,72.33,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2024-08-30,70.58,USD,https://www.brickeconomy.com/api/v1/set/76250
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2025-02-15,108.15,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2025-02-03,101.42,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2025-01-24,99.62,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2025-01-01,82.39,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-12-14,83.34,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-12-01,82.2,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-11-15,80.12,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-11-01,80.85,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-10-14,80.12,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-09-26,82.14,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-09-14,81.98,USD,https://www.brickeconomy.com/api/v1/set/76251
76251-1,Star-Lord's Helmet,Marvel Super Heroes,2023,602,N/A,79.99,108.15,122.46,143.6,N/A,N/A,New,2024-08-30,80.41,USD,https://www.brickeconomy.com/api/v1/set/76251
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2025-02-15,799.99,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2025-02-03,764.66,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2025-01-15,579.11,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2025-01-01,690.36,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-12-14,569.67,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-12-04,591.91,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-12-01,578.11,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-11-15,555.24,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-11-01,561.87,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-10-14,412.2,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-09-26,416.02,USD,https://www.brickeconomy.com/api/v1/set/76252
76252-1,Batcave – Shadow Box,DC Comics Super Heroes,2023,3981,7,399.99,799.99,992.6,1276.96,N/A,N/A,New,2024-09-14,434.4,USD,https://www.brickeconomy.com/api/v1/set/76252
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2025-02-15,39.71,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2025-02-03,38.55,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2025-01-15,39.88,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2025-01-01,40.56,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-12-14,37.4,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-12-08,34.92,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-12-01,33.28,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-11-15,29.95,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-11-01,33.28,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-10-14,34.99,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-09-26,31.08,USD,https://www.brickeconomy.com/api/v1/set/76254
76254-1,Baby Rocket's Ship,Marvel Super Heroes,2023,330,2,34.99,39.71,44.84,52.41,N/A,N/A,New,2024-09-14,30.81,USD,https://www.brickeconomy.com/api/v1/set/76254
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2025-02-03,30.0,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-12-14,29.99,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-12-01,26.39,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-11-15,26.95,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-10-14,26.39,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-09-26,26.52,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-08-01,29.99,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-07-14,27.99,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-07-02,26.52,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-06-17,26.39,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-06-01,26.55,USD,https://www.brickeconomy.com/api/v1/set/76258
76258-1,Captain America Construction Figure,Marvel Super Heroes,2023,310,N/A,29.99,30.0,32.36,35.86,N/A,N/A,New,2024-05-13,26.39,USD,https://www.brickeconomy.com/api/v1/set/76258
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2025-02-15,29.99,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2025-02-03,30.62,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2025-01-15,32.91,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2025-01-01,33.51,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-12-14,34.83,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-12-01,28.07,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-11-15,27.05,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-11-01,26.99,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-10-14,27.59,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-07-14,29.99,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-07-02,28.42,USD,https://www.brickeconomy.com/api/v1/set/76259
76259-1,Batman Construction Figure,DC Comics Super Heroes,2023,275,N/A,29.99,29.99,32.36,35.86,N/A,N/A,New,2024-06-17,28.41,USD,https://www.brickeconomy.com/api/v1/set/76259
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2025-02-15,15.0,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2025-02-03,15.01,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2025-01-01,15.0,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-12-14,15.01,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-11-15,14.99,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-11-01,14.09,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-02-26,14.99,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-01-23,14.96,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-01-12,17.0,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2024-01-07,16.71,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2023-12-29,16.16,USD,https://www.brickeconomy.com/api/v1/set/76260
76260-1,Black Widow & Captain America Motorcycles,Marvel Super Heroes,2023,130,2,14.99,15.0,15.19,15.47,N/A,N/A,New,2023-12-15,16.08,USD,https://www.brickeconomy.com/api/v1/set/76260
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2025-02-03,249.99,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2025-01-15,245.85,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2025-01-01,241.33,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-12-14,199.99,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-12-01,184.45,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-11-01,178.42,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-09-26,175.49,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-09-14,176.44,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-08-30,179.96,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-08-14,169.99,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-08-01,171.16,USD,https://www.brickeconomy.com/api/v1/set/76262
76262-1,Captain America's Shield,Marvel Super Heroes,2023,3128,1,199.99,249.99,282.48,330.45,N/A,N/A,New,2024-07-14,169.99,USD,https://www.brickeconomy.com/api/v1/set/76262
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2025-02-15,30.85,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2025-02-03,30.38,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-12-14,24.99,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-12-01,26.25,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-09-26,26.99,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-09-14,25.23,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-08-14,25.01,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-08-01,22.96,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-07-14,23.44,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-07-02,25.39,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-06-17,26.99,USD,https://www.brickeconomy.com/api/v1/set/76263
76263-1,Iron Man Hulkbuster vs. Thanos,Marvel Super Heroes,2023,66,1,26.99,30.85,34.15,39.02,N/A,N/A,New,2024-06-01,26.79,USD,https://www.brickeconomy.com/api/v1/set/76263
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2025-02-15,25.08,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2025-02-03,25.49,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2025-01-01,26.99,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-12-01,25.0,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-11-15,26.37,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-11-01,24.21,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-10-14,25.0,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-09-26,25.42,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-08-01,26.99,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-07-14,26.1,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-07-02,26.21,USD,https://www.brickeconomy.com/api/v1/set/76264
76264-1,Batmobile Pursuit: Batman vs. The Joker,DC Comics Super Heroes,2023,54,2,26.99,25.08,27.06,29.99,N/A,N/A,New,2024-06-17,26.99,USD,https://www.brickeconomy.com/api/v1/set/76264
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2025-02-15,39.98,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2025-02-03,37.99,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2025-01-15,37.45,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2025-01-01,37.6,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-12-01,35.42,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-11-15,37.97,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-10-14,37.99,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-09-26,37.97,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-09-14,37.29,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-08-30,36.98,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-08-14,37.99,USD,https://www.brickeconomy.com/api/v1/set/76265
76265-1,Batwing: Batman vs. The Joker,DC Comics Super Heroes,2023,357,2,37.99,39.98,48.54,61.18,N/A,N/A,New,2024-08-01,37.97,USD,https://www.brickeconomy.com/api/v1/set/76265
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2025-02-15,85.0,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2025-02-03,77.13,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2025-01-24,89.03,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2025-01-15,97.29,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2025-01-01,98.21,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-12-14,99.68,USD,https://www.brickeconomy.com/api/v1/set/76266
76266-1,Endgame Final Battle,Marvel Super Heroes,2023,794,7,99.99,85.0,91.71,101.63,N/A,N/A,New,2024-12-01,99.3,USD,https://www.brickeconomy.com/api/v1/set/76266
