SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,YearsSinceExit,PriceChange,ResaleDemand,AppreciationTrend,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,AnnualPriceIncrease,AnnualPercentageIncrease,PricePerPiece,PricePerMinifig,YearsOnMarket,InteractionFeature,PredictedInvestmentScore
30970,10281,2021,Normal,Icons,Botanical Collection,Bonsai Tree,10281-1,49.99,878.0,0.0,Box,Retail,26.2,38.2,7.1,0.76,18.0,0.0,25515,3328,25,35.65,28.02,2021,1,2026,12,0,-28.685737147429492,1.2723054960742326,0.0,1,1,0.0,-1.4742948589717972,0.0,0.0,0.056936218678815494,0.0,5,0.2846810933940775,-0.25346183369945585
48521,75375,2024,Normal,Star Wars,Starship Collection,Millennium Falcon,75375-1,84.99,921.0,0.0,Box,Retail,28.2,26.2,11.8,0.0,18.0,0.0,7260,2659,5,60.78,56.82,2024,1,2026,12,0,-28.485704200494173,1.0696937697993665,0.0,1,1,0.0,-1.39428168019767,0.0,0.0,0.09228013029315961,0.0,2,0.18456026058631922,-0.2592532984736966
48829,76427,2024,Normal,Harry Potter,Prisoner of Azkaban,Buckbeak ,76427-1,59.99,723.0,0.0,Box,Retail,28.2,26.2,9.6,0.0,9.0,0.0,1108,1029,0,47.14,45.0,2024,1,2026,7,0,-21.420236706117688,1.0475555555555556,0.0,1,1,0.0,1.4319053175529248,0.0,0.0,0.08297372060857539,0.0,2,0.16594744121715077,-0.2592532984736966
28502,21044,2019,Normal,Architecture,Skylines,Paris,21044-1,49.99,649.0,0.0,Box,Retail,26.2,19.1,7.2,0.0,0.0,0.0,10715,2146,5,34.21,25.64,2019,1,2025,12,0,-31.56631326265253,1.3342433697347893,0.0,1,1,0.0,-2.626525305061012,0.0,0.0,0.07702619414483822,0.0,6,0.4621571648690293,-0.2625703821813623
31025,10280,2021,Normal,Icons,Botanical Collection,Flower Bouquet,10280-1,59.99,756.0,0.0,Box,Retail,26.2,38.2,7.1,0.76,18.0,0.0,19281,2427,12,37.95,29.94,2021,1,2026,12,0,-36.73945657609601,1.2675350701402806,0.0,1,1,0.0,-4.695782630438405,0.0,0.0,0.07935185185185185,0.0,5,0.39675925925925926,-0.2625703821813623
45498,76421,2023,Normal,Harry Potter,Characters,Dobby the House-Elf,76421-1,34.99,403.0,0.0,Box,Retail,19.1,26.2,7.2,0.0,8.0,0.0,4931,837,7,17.76,14.68,2023,1,2027,12,0,-49.24264075450128,1.2098092643051772,0.0,1,1,0.0,-9.697056301800515,0.0,0.0,0.08682382133995038,0.0,4,0.34729528535980153,-0.27116513477459314
33646,21058,2022,Normal,Architecture,Landmark Series,The Great Pyramid of Giza,21058-1,129.99,1476.0,0.0,Box,Retail,48.0,37.8,11.2,0.0,18.0,0.0,5729,2739,9,108.88,75.26,2022,1,2026,12,0,-16.239710746980546,1.4467180441137388,0.0,2,1,0.0,3.5041157012077813,0.0,0.0,0.08806910569105691,0.0,4,0.35227642276422766,-0.27116513477459314
32459,75328,2022,Normal,Star Wars,Helmet Collection,The Mandalorian Helmet,75328-1,69.99,584.0,0.0,Box,Retail,19.1,35.4,9.1,0.0,18.0,0.0,13334,2112,19,45.47,32.62,2022,1,2026,12,0,-35.033576225175025,1.3939301042305334,0.0,1,1,0.0,-4.013430490070011,0.0,0.0,0.11984589041095889,0.0,4,0.47938356164383555,-0.27116513477459314
48847,21346,2024,Normal,Ideas,Unknown,Family Tree,21346-1,79.99,1040.0,0.0,Box,Retail - limited,26.2,38.2,7.1,0.0,18.0,0.0,1169,1032,0,72.02,72.77,2024,1,2026,12,0,-9.963745468183523,0.989693555036416,0.0,2,1,0.0,6.014501812726591,0.0,0.0,0.07691346153846153,0.0,2,0.15382692307692306,-0.2712674700526687
45502,21342,2023,Normal,Ideas,Unknown,The Insect Collection,21342-1,79.99,1111.0,0.0,Box,LEGO exclusive,38.2,26.2,7.1,0.0,18.0,0.0,4041,2056,4,52.51,58.99,2023,4,2025,12,0,-34.354294286785844,0.8901508730293269,0.0,2,1,0.0,-3.741717714714339,0.0,0.0,0.071998199819982,0.0,2,0.143996399639964,-0.2712674700526687
27907,21042,2018,Normal,Architecture,Landmark Series,Statue of Liberty,21042-1,119.99,1685.0,0.0,Box,Retail - limited,19.1,35.4,11.8,1.44,0.0,0.0,12835,3011,8,69.77,56.08,2018,1,2026,12,0,-41.853487790649226,1.2441155492154066,0.0,2,1,0.0,-6.741395116259692,0.0,0.0,0.0712106824925816,0.0,8,0.5696854599406528,-0.27251079151315594
31389,10295,2021,Normal,Icons,Vehicles,Porsche 911,10295-1,169.99,1458.0,0.0,Box,LEGO exclusive,48.0,28.2,11.8,0.0,18.0,0.0,11047,3289,5,128.79,99.92,2021,1,2026,12,0,-24.23671980704748,1.2889311449159326,0.0,2,1,0.0,0.3053120771810071,0.0,0.0,0.11659122085048011,0.0,5,0.5829561042524005,-0.281105544106385
30313,21323,2020,Normal,Ideas,Unknown,Grand Piano,21323-1,399.99,3662.0,0.0,Box,Retail - limited,58.2,37.8,16.0,6.09,18.0,0.0,5670,3675,19,318.63,215.59,2020,1,2026,12,0,-20.34050851271282,1.4779442460225427,0.0,2,1,0.0,1.863796594914872,0.0,0.0,0.10922719825232113,0.0,6,0.6553631895139268,-0.2827785250439234
31845,10294,2021,Normal,Icons,Miscellaneous,Titanic,10294-1,679.99,9090.0,0.0,Box,LEGO exclusive,58.5,47.5,38.5,0.0,18.0,0.0,6010,4777,16,518.08,494.55,2021,8,2026,12,0,-23.810644274180497,1.0475786068142756,0.0,2,1,0.0,0.4757422903278012,0.0,0.0,0.0748063806380638,0.0,5,0.374031903190319,-0.295737796132844
32131,10302,2022,Normal,Icons,Licensed,Optimus Prime,10302-1,179.99,1508.0,0.0,Box,LEGO exclusive,28.2,48.0,9.1,1.702,18.0,0.0,10495,2461,10,131.85,125.8,2022,1,2026,12,0,-26.74593032946275,1.0480922098569156,0.0,2,1,0.0,-0.698372131785101,0.0,0.0,0.11935676392572944,0.0,4,0.47742705570291777,-0.30433254872607307
48478,76276,2024,Normal,Marvel Super Heroes,Spider-Man,Venom Mech Armor vs. Miles Morales,76276-1,14.99,134.0,2.0,Box,Retail,14.1,19.1,4.6,0.0,0.0,0.0,1952,511,7,11.06,12.0,2024,1,2025,12,0,-26.21747831887925,0.9216666666666667,0.0,0,1,0.0,-0.486991327551701,0.0,0.0,0.11186567164179105,7.495,1,0.11186567164179105,-0.4738794529192534
34321,10789,2023,Normal,Marvel Super Heroes,Spidey and his Amazing Friends,Spider-Man's Car and Doc Ock,10789-1,9.99,48.0,2.0,Box,Retail,19.1,14.1,4.6,0.0,4.0,0.0,1652,341,0,6.66,7.19,2023,1,2025,12,0,-33.33333333333333,0.9262865090403336,0.0,0,1,0.0,-3.333333333333332,0.0,0.0,0.208125,4.995,2,0.41625,-0.4846123928575077
26725,75192,2017,Normal,Star Wars,Ultimate Collector Series,Millennium Falcon,75192-1,849.99,7541.0,8.0,Box,LEGO exclusive,53.3,46.0,38.5,0.0,16.0,0.0,22304,9939,38,612.85,542.24,2017,1,2026,12,0,-27.899151754726525,1.1302190911773384,0.0,2,1,0.0,-1.1596607018906102,0.0,0.0,0.11271582018299961,106.24875,9,1.0144423816469965,-0.535489774660153
48520,75372,2024,Normal,Star Wars,The Clone Wars,Clone Trooper & Battle Droid Battle Pack,75372-1,29.99,215.0,9.0,Box,Retail,20.5,19.1,4.6,0.0,7.0,0.0,11638,2272,41,21.23,13.13,2024,1,2026,12,0,-29.209736578859612,1.6169078446306169,0.0,0,1,0.0,-1.6838946315438452,0.0,0.0,0.13948837209302326,3.332222222222222,2,0.2789767441860465,-0.59549580635883
34369,75345,2023,Normal,Star Wars,The Clone Wars,501st Clone Troopers Battle Pack,75345-1,19.99,119.0,4.0,Box,Retail,19.1,14.1,4.6,0.0,0.0,0.0,19443,1974,29,14.91,8.79,2023,1,2025,12,0,-25.412706353176585,1.696245733788396,0.0,0,1,0.0,-0.1650825412706353,0.0,0.0,0.1679831932773109,4.9975,2,0.3359663865546218,-0.59549580635883
48479,76277,2024,Normal,Marvel Super Heroes,Avengers,War Machine Mech Armor,76277-1,14.99,154.0,1.0,Box,Retail,14.1,19.1,4.6,0.0,0.0,0.0,2675,783,4,16.32,8.75,2024,1,2025,12,0,8.872581721147432,1.8651428571428572,0.0,0,1,0.0,13.549032688458972,0.0,0.0,0.09733766233766233,14.99,1,0.09733766233766233,-0.6020030862223553
47117,76269,2023,Normal,Marvel Super Heroes,Miscellaneous,Avengers Tower,76269-1,499.99,5201.0,32.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,18.0,0.0,3820,3294,14,403.99,413.36,2023,1,2026,12,0,-19.200384007680153,0.9773321076059608,0.0,2,1,0.0,2.3198463969279386,0.0,0.0,0.09613343587771582,15.6246875,3,0.28840030763314745,-0.6258706641886329
48528,75387,2024,Normal,Star Wars,Episode IV,Boarding the Tantive IV,75387-1,54.99,502.0,7.0,Box,Retail,35.4,19.1,9.1,0.0,8.0,0.0,10902,2988,14,42.72,45.45,2024,1,2026,12,0,-22.313147845062744,0.9399339933993398,0.0,1,1,0.0,1.0747408619749024,0.0,0.0,0.10954183266932271,7.855714285714286,2,0.21908366533864543,-0.6258706641886329
48523,75378,2024,Normal,Star Wars,The Mandalorian,BARC Speeder Escape ,75378-1,29.99,221.0,4.0,Box,Retail,20.5,19.1,4.6,0.0,8.0,0.0,6097,2092,0,23.04,20.0,2024,1,2026,7,0,-23.174391463821273,1.152,0.0,0,1,0.0,0.7302434144714898,0.0,0.0,0.13570135746606335,7.4975,2,0.2714027149321267,-0.6334348928678057
48865,75373,2024,Normal,Star Wars,The Mandalorian,Ambush on Mandalore Battle Pack ,75373-1,19.99,109.0,4.0,Box,Retail,15.7,14.1,4.5,0.0,0.0,0.0,7241,2308,4,15.76,14.0,2024,1,2026,7,0,-21.160580290145067,1.1257142857142857,0.0,0,1,0.0,1.5357678839419735,0.0,0.0,0.18339449541284403,4.9975,2,0.36678899082568805,-0.6334348928678057
32401,75331,2022,Normal,Star Wars,Ultimate Collector Series,The Razor Crest,75331-1,599.99,6187.0,4.0,Box,LEGO exclusive,52.3,48.0,23.8,0.0,18.0,0.0,6522,4690,5,376.11,428.6,2022,3,2025,12,0,-37.31395523258721,0.87753149790014,0.0,2,1,0.0,-4.925582093034885,0.0,0.0,0.09697591724583805,149.9975,3,0.2909277517375142,-0.6334373520426384
48481,76279,2024,Normal,Marvel Super Heroes,Spider-Man,Spider-Man Race Car & Venom Green Goblin,76279-1,34.99,227.0,3.0,Box,Retail,26.2,19.1,4.6,0.0,7.0,0.0,964,596,0,21.38,12.51,2024,1,2025,12,0,-38.89682766504716,1.7090327737809752,0.0,0,1,0.0,-5.558731066018865,0.0,0.0,0.1541409691629956,11.663333333333334,1,0.1541409691629956,-0.6776136290033783
24664,21028,2016,Normal,Architecture,Skylines,New York City,21028-1,59.99,598.0,0.0,Box,Retail - limited,26.2,19.1,6.1,0.72,12.0,0.0,14812,2751,31,32.54,21.19,2016,1,2026,12,0,-45.757626271045176,1.5356300141576211,0.0,1,1,0.0,-8.303050508418071,0.0,0.0,0.10031772575250836,0.0,10,1.0031772575250835,-0.6897622908140297
48568,10326,2024,Normal,Icons,Modular Buildings Collection,Natural History Museum,10326-1,299.99,4014.0,9.0,Box,LEGO exclusive,51.8,47.5,17.6,5.142,18.0,0.0,7021,5258,5,229.61,241.23,2023,1,2027,12,0,-23.460782026067537,0.95183020354019,0.0,2,1,0.0,0.6156871895729861,0.0,0.0,0.07473592426507225,33.33222222222222,4,0.298943697060289,-0.7013530756528015
48867,75391,2024,Normal,Star Wars,Microfighters,Captain Rex Y-wing Microfighter,75391-1,12.99,99.0,1.0,Box,Retail,14.1,12.2,4.6,0.0,0.0,0.0,10648,1699,14,11.22,8.73,2024,1,2026,7,0,-13.62586605080831,1.2852233676975946,0.0,0,1,0.0,4.549653579676676,0.0,0.0,0.13121212121212122,12.99,2,0.26242424242424245,-0.7016651666098932
48457,76424,2024,Normal,Harry Potter,Chamber of Secrets,Flying Ford Anglia,76424-1,14.99,165.0,2.0,Box,Retail,26.2,14.1,4.8,0.22,7.0,0.0,4189,1493,0,12.54,10.0,2024,1,2027,12,0,-16.344229486324224,1.254,0.0,0,1,0.0,3.4623082054703103,0.0,0.0,0.09084848484848485,7.495,3,0.27254545454545454,-0.7016651666098932
48866,75390,2024,Normal,Star Wars,Mechs,Luke Skywalker X-wing Mech ,75390-1,15.99,195.0,1.0,Box,Retail,14.1,15.7,6.1,0.0,0.0,0.0,2707,793,0,12.66,8.2,2024,1,2026,7,0,-20.825515947467167,1.5439024390243905,0.0,0,1,0.0,1.6697936210131328,0.0,0.0,0.082,15.99,2,0.164,-0.7069579629191258
48832,76434,2024,Normal,Harry Potter,Chamber of Secrets,Aragog in the Forbidden Forest ,76434-1,19.99,195.0,2.0,Box,Retail,26.2,14.1,4.8,0.0,7.0,0.0,2463,1280,0,15.72,12.04,2024,1,2026,7,0,-21.360680340170077,1.3056478405315617,0.0,0,1,0.0,1.455727863931969,0.0,0.0,0.1025128205128205,9.995,2,0.205025641025641,-0.7155527155123549
48337,10325,2023,Normal,Icons,Winter Village Collection,Alpine Lodge,10325-1,99.99,1517.0,5.0,Box,LEGO exclusive,47.8,28.0,11.7,1.745,18.0,0.0,7802,2334,0,98.72,60.79,2023,1,2026,12,0,-1.270127012701266,1.623951307780885,0.0,2,1,0.0,9.491949194919494,0.0,0.0,0.06591298615688859,19.997999999999998,3,0.19773895847066578,-0.8011685992593698
50268,75397,2024,Normal,Star Wars,Ultimate Collector Series,Jabba's Sail Barge,75397-1,499.99,3942.0,11.0,Box,LEGO exclusive,0.0,0.0,0.0,0.0,18.0,0.0,2686,2772,0,401.57,244.28,2024,3,2026,12,0,-19.68439368787376,1.6438922547895858,0.0,2,1,0.0,2.126242524850495,0.0,0.0,0.12683663115169966,45.45363636363636,2,0.2536732623033993,-0.8049843514320401
48480,76278,2024,Normal,Marvel Super Heroes,Guardians of the Galaxy,Rocket's Warbird vs. Ronan,76278-1,37.99,290.0,2.0,Box,Retail,26.2,19.1,7.2,0.0,8.0,0.0,1567,968,0,21.44,11.7,2024,1,2025,7,0,-43.56409581468807,1.8324786324786329,0.0,1,1,0.0,-7.42563832587523,0.0,0.0,0.131,18.995,1,0.131,-0.8114916312955689
